			O1				O2				O3			
1772	3	2	632.02	194.95	637.36	192.27	633.18	196.37	637.73	193.54	632.61	196.02	637.92	193.20
1773	3	2	631.51	193.74	636.73	191.18	632.93	195.24	637.17	192.46	632.07	194.73	637.27	192.12
1774	3	2	631.07	192.70	636.09	190.05	632.31	194.36	636.57	191.39	631.56	193.56	636.70	191.01
1775	3	2	630.73	191.97	635.42	188.94	631.23	193.02	635.87	190.33	631.19	192.74	636.14	189.92
1776	3	2	630.46	191.47	634.75	187.92	630.29	191.74	635.45	189.16	630.95	192.17	635.50	188.90
1777	3	2	629.87	190.62	633.99	186.86	631.14	192.12	634.79	188.11	630.52	191.28	634.72	187.84
1778	3	2	628.79	189.67	633.27	185.92	629.90	190.78	633.92	187.27	629.69	190.19	633.97	186.85
1779	3	2	627.73	188.66	632.49	184.97	628.36	189.34	633.32	186.17	628.73	189.11	633.26	185.81
1780	3	2	626.88	187.56	631.71	184.03	627.46	188.49	632.75	185.00	627.98	188.23	632.55	184.81
1781	3	3	591.65	82.16	587.43	81.90	591.83	82.64	587.34	82.62	591.86	82.19	586.91	82.06
1782	3	3	591.71	80.88	587.49	80.72	591.91	81.92	587.29	81.37	591.90	81.06	586.94	80.90
1783	3	3	591.73	79.84	587.52	79.77	592.08	80.24	587.40	80.15	591.94	79.81	586.98	79.67
1784	3	3	591.75	78.71	587.50	78.76	592.05	78.68	587.33	78.93	591.98	78.59	587.00	78.49
1785	3	4	578.16	120.28	578.54	126.02	577.41	119.93	577.84	126.28	577.84	119.85	577.75	126.52
1786	3	4	576.44	120.49	577.27	126.18	576.63	120.04	577.33	126.31	576.72	119.80	576.47	126.51
1787	3	4	575.87	120.50	575.97	126.32	575.94	120.08	576.72	126.41	575.62	119.71	575.26	126.50
1788	3	4	574.98	120.45	574.67	126.35	575.17	120.07	575.52	126.67	574.45	119.58	574.02	126.48
1789	3	4	574.09	120.38	573.44	126.24	575.09	120.08	574.26	126.64	573.34	119.47	572.88	126.46
1790	3	4	572.81	120.25	572.18	126.10	573.97	120.02	573.06	126.31	572.01	119.35	571.61	126.40
1791	3	4	571.55	120.10	570.95	125.98	572.31	119.94	571.81	126.02	570.48	119.32	570.31	126.31
1792	3	4	570.29	119.97	569.76	125.86	570.61	119.97	570.59	125.94	569.22	119.36	569.11	126.22
1793	3	4	568.99	119.87	568.47	125.71	569.70	119.93	569.33	126.07	567.89	119.39	567.84	126.16
1794	3	4	567.66	119.80	567.24	125.58	568.89	119.81	568.13	125.94	566.80	119.38	566.77	126.16
1795	3	4	566.20	119.72	565.95	125.50	567.12	119.60	566.82	125.75	565.54	119.35	565.45	126.17
1796	3	4	564.78	119.66	564.70	125.47	566.04	119.58	565.63	125.72	564.37	119.32	564.22	126.15
1797	3	4	563.43	119.66	563.44	125.46	564.98	119.52	564.37	125.57	563.06	119.29	562.93	126.13
1798	3	4	562.29	119.66	562.28	125.46	563.28	119.40	563.14	125.48	561.85	119.27	561.78	126.11
1799	3	4	561.03	119.66	560.99	125.45	561.89	119.32	561.84	125.50	560.61	119.26	560.61	126.11
1800	3	4	559.75	119.66	559.70	125.42	560.60	119.29	560.61	125.50	559.24	119.27	559.29	126.12
1801	3	4	558.57	119.68	558.52	125.37	559.21	119.30	559.37	125.54	558.07	119.29	558.15	126.11
1802	3	4	557.26	119.75	557.29	125.29	557.99	119.28	558.08	125.57	556.66	119.35	556.83	126.10
1803	3	4	555.79	119.85	556.01	125.26	556.28	119.38	556.84	125.57	555.39	119.45	555.75	126.09
1804	3	4	554.46	119.94	554.80	125.30	554.98	119.60	555.61	125.63	554.29	119.56	554.80	126.12
1805	3	4	553.10	120.06	553.53	125.37	554.18	119.68	554.40	125.72	553.15	119.68	553.77	126.20
1806	3	4	551.79	120.20	552.32	125.46	552.97	119.73	553.11	125.75	551.99	119.80	552.61	126.30
1807	3	4	550.70	120.34	551.32	125.55	551.14	119.81	551.90	125.78	550.76	119.92	551.32	126.41
1808	3	4	549.43	120.51	550.12	125.69	549.54	120.18	550.65	125.88	549.59	120.02	550.06	126.50
1809	3	4	548.31	120.66	549.08	125.85	548.49	120.41	549.43	126.10	548.50	120.12	548.87	126.55
1810	3	4	547.16	120.81	547.98	126.05	547.60	120.52	548.20	126.29	547.22	120.21	547.56	126.60
1811	3	4	545.92	120.96	546.75	126.28	546.22	120.63	546.90	126.44	545.86	120.32	546.31	126.65
1812	3	4	544.65	121.15	545.54	126.48	544.79	120.80	545.94	126.63	544.65	120.44	545.17	126.71
1813	3	4	543.34	121.42	544.31	126.66	543.75	120.99	544.70	126.88	543.27	120.59	543.81	126.81
1814	3	5	517.60	120.07	516.71	125.23	517.76	119.64	517.19	125.43	518.06	119.72	517.50	125.62
1815	3	5	516.59	119.87	515.85	125.13	516.77	119.52	515.92	125.32	517.10	119.57	516.27	125.53
1816	3	5	515.38	119.67	514.79	125.04	515.74	119.37	514.69	125.04	515.69	119.37	515.00	125.38
1817	3	5	514.15	119.51	513.71	124.98	513.98	119.17	513.73	124.90	514.30	119.21	513.80	125.28
1818	3	5	512.83	119.38	512.49	124.92	512.57	119.24	512.46	124.85	512.82	119.11	512.52	125.19
1819	3	5	511.47	119.33	511.24	124.84	511.71	119.20	511.20	124.74	511.52	119.10	511.32	125.10
1820	3	5	509.96	119.38	509.96	124.74	509.84	119.12	510.34	124.72	510.28	119.13	510.09	125.00
1821	3	5	508.67	119.48	508.84	124.69	508.47	119.47	509.10	124.74	508.94	119.14	508.80	124.91
1822	3	5	507.72	119.56	507.95	124.69	507.87	119.57	507.87	124.74	507.75	119.15	507.70	124.86
1823	3	5	506.55	119.61	506.79	124.75	506.50	119.54	506.59	124.74	506.63	119.15	506.69	124.86
1824	3	5	505.58	119.65	505.78	124.80	505.32	119.63	505.34	124.67	505.50	119.15	505.63	124.90
1825	3	5	504.38	119.68	504.48	124.83	504.27	119.73	504.12	124.54	504.35	119.15	504.54	124.96
1826	3	5	503.10	119.73	503.19	124.82	503.04	119.76	503.10	124.49	503.06	119.18	503.29	125.02
1827	3	5	501.73	119.82	501.94	124.81	502.15	119.74	502.51	124.55	501.66	119.26	502.04	125.08
1828	3	5	500.28	119.97	500.77	124.84	500.31	119.90	501.26	124.83	500.30	119.40	500.86	125.15
1829	3	5	499.31	120.12	499.95	124.92	499.64	120.06	500.03	124.88	499.10	119.57	499.86	125.24
1830	3	5	498.19	120.28	498.93	125.06	498.28	120.21	498.76	124.96	497.78	119.83	498.85	125.36
1831	3	5	497.17	120.41	497.95	125.25	496.93	120.46	497.94	125.09	496.75	120.07	498.00	125.52
1832	3	5	495.77	120.58	496.66	125.52	496.10	120.59	497.19	125.32	495.74	120.31	497.01	125.75
1833	3	5	494.73	120.74	495.78	125.74	495.10	120.67	495.99	125.68	494.59	120.58	495.89	126.02
1834	3	5	493.43	121.00	494.63	126.02	493.84	120.86	494.77	125.94	493.46	120.83	494.80	126.31
1835	3	5	492.26	121.30	493.39	126.29	492.64	121.05	493.54	126.19	492.30	121.06	493.61	126.64
1836	3	5	491.15	121.56	492.11	126.55	491.43	121.20	492.36	126.46	491.22	121.26	492.44	126.96
1837	3	5	490.09	121.74	490.94	126.78	489.87	121.40	491.14	126.77	489.96	121.46	491.15	127.28
1838	3	5	488.94	121.87	489.95	127.01	488.61	121.70	490.20	127.09	488.67	121.69	490.00	127.58
1839	3	5	487.60	122.11	489.01	127.28	487.81	121.84	488.98	127.48	487.39	121.93	488.94	127.89
1840	3	5	486.22	122.49	487.94	127.64	485.61	122.35	487.81	127.84	486.08	122.25	487.91	128.22
1841	3	5	485.01	122.91	486.94	128.01	484.90	122.69	486.96	128.14	484.88	122.62	487.03	128.54
1842	3	6	472.03	132.58	471.79	127.06	471.65	132.72	470.99	126.80	471.45	132.79	470.63	126.81
1843	3	6	471.01	132.73	470.51	127.05	470.60	132.86	469.99	126.86	470.18	132.96	469.50	126.94
1844	3	6	469.95	132.89	469.23	127.12	469.66	133.02	468.75	126.96	469.08	133.07	468.47	127.05
1845	3	6	468.87	133.06	468.06	127.26	468.38	133.25	467.48	127.13	467.83	133.19	467.21	127.19
1846	3	6	467.56	133.26	466.81	127.42	466.89	133.43	466.27	127.28	466.62	133.30	466.03	127.32
1847	3	6	466.03	133.44	465.47	127.57	465.61	133.56	465.02	127.40	465.28	133.38	464.78	127.47
1848	3	6	464.52	133.52	464.26	127.69	464.07	133.65	463.77	127.55	464.02	133.43	463.54	127.64
1849	3	6	463.07	133.46	463.07	127.80	462.74	133.56	462.79	127.66	462.79	133.45	462.37	127.79
1850	3	6	461.73	133.31	461.77	127.92	461.78	133.48	461.80	127.70	461.93	133.48	461.59	127.87
1851	3	7	448.56	132.98	447.21	128.10	448.69	133.21	447.74	128.09	449.11	133.06	447.78	127.79
1852	3	7	447.12	133.33	446.02	128.38	447.77	133.41	447.08	128.15	447.37	133.53	446.52	128.02
1853	3	7	445.84	133.54	444.81	128.72	446.49	133.67	445.83	128.19	446.38	133.73	445.30	128.16
1854	3	7	444.62	133.70	443.77	129.00	446.61	133.65	444.66	128.45	445.39	133.90	444.09	128.51
1855	3	7	443.46	133.89	442.52	129.25	445.15	133.89	443.55	129.03	444.39	134.04	442.91	128.93
1856	3	7	442.67	134.06	441.36	129.55	443.69	134.37	442.36	129.33	443.25	134.35	441.71	129.22
1857	3	7	441.65	134.37	440.15	129.94	442.20	134.86	441.12	129.53	442.27	134.76	440.52	129.61
1858	3	7	440.39	134.83	438.94	130.30	441.19	135.03	439.86	129.78	440.76	135.27	439.31	129.96
1859	3	7	439.34	135.24	438.07	130.49	440.02	135.44	438.63	130.04	439.30	135.60	438.12	130.27
1860	3	7	438.02	135.65	436.98	130.67	438.34	135.87	437.38	130.28	438.00	135.93	436.99	130.45
1861	3	7	436.76	135.93	435.72	130.90	437.11	136.03	436.16	130.52	437.07	136.14	435.75	130.65
1862	3	7	435.57	136.17	434.48	131.17	436.23	136.15	435.03	130.82	435.74	136.45	434.56	130.93
1863	3	7	434.38	136.43	433.30	131.43	434.77	136.45	433.92	131.02	434.58	136.77	433.31	131.14
1864	3	7	433.02	136.70	432.06	131.69	433.74	136.71	433.15	131.04	433.17	137.10	432.21	131.32
1865	3	7	431.69	136.89	430.84	131.97	432.48	136.93	431.90	131.03	432.21	137.27	431.45	131.41
1866	3	8	419.16	135.75	421.49	139.70	419.34	135.50	421.37	139.91	418.82	135.66	421.81	140.18
1867	3	8	418.09	136.41	420.50	140.29	418.26	135.94	420.47	140.37	418.03	136.23	420.96	140.69
1868	3	8	417.09	137.03	419.54	140.90	416.92	136.75	419.95	140.70	417.16	136.75	419.92	141.39
1869	3	8	416.16	137.59	418.63	141.50	416.05	137.44	419.03	141.42	416.15	137.32	418.82	142.02
1870	3	8	415.08	138.21	417.65	142.19	415.48	137.81	418.05	142.14	415.24	137.82	417.73	142.60
1871	3	8	413.77	139.07	416.58	142.94	414.51	138.32	416.95	142.74	413.83	138.63	416.61	143.19
1872	3	8	413.04	139.64	415.56	143.56	413.17	139.22	415.82	143.37	412.82	139.28	415.86	143.70
1873	3	8	412.14	140.26	414.38	144.21	412.22	139.79	414.85	144.03	412.04	139.73	414.90	144.45
1874	3	8	410.97	140.89	413.37	144.85	411.05	140.39	413.81	144.79	410.87	140.36	413.98	145.06
1875	3	8	410.04	141.35	412.65	145.40	409.62	141.30	412.76	145.53	409.89	140.97	413.28	145.63
1876	3	8	408.79	142.04	411.73	146.15	408.67	142.09	411.75	146.23	408.87	141.62	412.30	146.40
1877	3	8	407.58	142.99	410.73	146.92	407.86	142.73	410.72	146.89	407.76	142.63	411.24	147.05
1878	3	8	406.68	143.77	409.66	147.68	406.47	143.83	409.69	147.58	406.72	143.74	410.30	147.67
1879	3	8	405.68	144.60	408.73	148.36	405.58	144.86	408.88	148.20	405.93	144.41	409.38	148.47
1880	3	8	404.73	145.48	407.97	148.97	405.10	145.35	408.40	148.65	405.00	145.19	408.42	149.32
1881	3	8	403.86	146.37	407.17	149.70	404.34	146.06	407.78	149.36	403.86	146.23	407.71	149.98
1882	3	8	403.11	147.12	406.44	150.43	403.62	146.70	406.94	150.31	403.07	147.10	407.01	150.71
1883	3	8	402.31	147.86	405.62	151.32	402.89	147.30	406.01	151.15	402.41	147.80	406.13	151.60
1884	3	8	401.73	148.37	404.68	152.14	401.99	148.00	405.07	151.90	401.78	148.33	405.26	152.52
1885	3	8	400.89	149.10	403.61	152.80	400.88	148.92	404.02	152.69	401.22	148.75	404.24	153.21
1886	3	8	399.78	150.10	402.56	153.48	400.02	149.75	403.04	153.38	400.03	149.62	403.21	153.94
1887	3	8	398.75	151.06	401.55	154.26	399.34	150.45	401.99	154.11	398.82	150.45	402.24	154.72
1888	3	8	397.83	151.90	400.63	155.07	398.21	151.26	400.97	154.91	397.73	151.42	401.29	155.50
1889	3	8	396.95	152.63	399.70	155.92	396.98	152.10	400.02	155.73	396.89	152.12	400.34	156.36
1890	3	8	396.09	153.28	398.76	156.72	395.94	153.04	399.15	156.49	395.93	152.83	399.38	157.15
1891	3	8	395.12	154.05	397.71	157.50	395.16	153.81	398.12	157.36	394.99	153.68	398.34	157.83
1892	3	8	394.01	154.86	396.78	158.28	394.22	154.57	397.18	158.17	394.45	154.17	397.33	158.56
1893	3	8	392.98	155.57	396.13	158.96	393.11	155.38	396.34	158.99	392.92	155.33	396.32	159.29
1894	3	8	391.71	156.70	395.26	159.95	391.77	156.52	395.45	159.96	391.71	156.40	395.39	160.12
1895	3	8	390.83	157.77	394.42	160.83	390.78	157.88	394.71	160.81	390.74	157.46	395.09	160.51
1896	3	8	390.10	158.74	393.93	161.43	390.25	158.66	393.91	161.72	390.06	158.46	394.37	161.56
1897	3	8	389.35	159.94	393.40	162.29	389.60	159.38	393.19	162.56	389.36	159.55	393.80	162.35
1898	3	8	388.80	160.91	392.74	163.36	388.68	160.43	392.72	163.20	388.79	160.36	393.40	163.10
1899	3	8	388.30	161.73	392.08	164.31	387.93	161.75	392.22	164.01	388.12	161.43	393.01	163.90
1900	3	8	387.71	162.62	391.33	165.31	387.44	162.87	391.67	164.98	387.62	162.35	392.48	165.08
1901	3	8	387.05	163.51	390.51	166.35	387.12	163.44	391.05	166.12	387.28	162.84	391.83	166.11
1902	3	8	386.38	164.31	389.74	167.29	386.75	163.87	390.35	167.14	386.67	163.71	391.12	167.13
1903	3	8	385.50	165.22	388.94	168.29	385.82	164.71	389.57	168.09	385.96	164.50	390.43	168.23
1904	3	8	384.56	166.12	388.20	169.25	384.79	165.81	388.78	169.04	385.07	165.29	389.77	169.23
1905	3	8	383.65	167.14	387.39	170.28	384.11	166.66	387.97	170.05	384.58	165.80	388.95	170.20
1906	3	8	382.97	167.91	386.62	171.20	383.54	167.23	387.19	170.97	383.92	166.50	388.03	171.06
1907	3	8	382.15	168.73	385.83	172.14	382.59	168.08	386.26	171.88	382.82	167.52	387.13	171.91
1908	3	8	381.30	169.53	385.04	173.11	381.39	169.22	385.55	172.71	381.80	168.44	386.21	172.78
1909	3	8	380.77	170.05	384.17	173.98	380.97	169.62	384.92	173.78	381.14	169.14	385.31	173.62
1910	3	8	380.21	170.57	383.06	174.76	380.83	169.77	383.89	174.53	381.29	169.43	384.33	174.41
1911	3	8	379.56	171.15	382.06	175.34	380.12	170.42	382.79	175.11	379.72	170.52	383.33	175.13
1912	3	8	378.50	171.92	380.98	175.99	378.56	171.49	381.74	175.79	379.27	170.96	382.38	175.90
1913	3	8	377.20	172.68	379.92	176.73	377.67	172.05	380.87	176.69	378.47	171.60	381.35	176.65
1914	3	8	376.03	173.36	378.99	177.48	376.85	172.39	379.87	177.41	377.17	172.22	380.30	177.36
1915	3	8	375.52	173.67	377.90	178.20	375.94	172.87	378.70	177.94	376.64	172.51	379.26	177.97
1916	3	8	375.12	174.09	376.78	178.61	374.98	173.52	377.59	178.35	376.07	173.11	378.08	178.46
1917	3	8	374.23	174.69	375.48	178.96	374.31	174.15	376.39	178.81	375.02	173.66	376.90	178.93
1918	3	8	373.09	175.21	374.31	179.29	373.78	174.87	375.21	179.29	374.00	174.07	375.74	179.36
1919	3	8	371.60	175.63	373.11	179.72	372.97	175.47	374.06	179.69	372.58	174.44	374.55	179.73
1920	3	8	370.18	176.02	371.99	180.20	371.50	175.71	372.87	180.03	371.09	174.81	373.40	180.15
1921	3	8	369.07	176.38	370.90	180.64	369.87	176.00	371.64	180.39	369.90	175.38	372.23	180.62
1922	3	8	367.86	176.91	369.63	181.11	368.42	176.48	370.47	180.83	368.49	175.90	371.11	181.18
1923	3	8	366.75	177.45	368.54	181.53	367.42	177.00	369.33	181.33	367.59	176.40	369.95	181.73
1924	3	8	365.50	178.03	367.38	182.04	366.39	177.59	368.18	181.85	366.42	176.95	368.84	182.19
1925	3	8	364.36	178.56	366.26	182.60	364.95	178.15	367.11	182.43	365.24	177.45	367.67	182.70
1926	3	8	363.31	179.07	365.14	183.18	363.66	178.62	366.04	183.08	364.10	178.05	366.55	183.25
1927	3	8	362.24	179.54	364.02	183.76	362.63	179.05	365.00	183.70	362.98	178.57	365.44	183.87
1928	3	8	361.09	179.95	362.95	184.29	361.89	179.47	363.83	184.27	362.53	178.98	364.32	184.36
1929	3	8	359.73	180.41	361.81	184.82	360.89	180.00	362.70	184.77	360.92	179.46	363.18	184.81
1930	3	8	358.38	180.93	360.62	185.33	359.35	180.50	361.58	185.31	359.54	179.84	362.06	185.40
1931	3	8	357.52	181.37	359.51	185.79	357.92	180.93	360.49	185.87	358.19	180.27	360.89	185.89
1932	3	8	356.83	181.93	358.36	186.27	357.04	181.31	359.28	186.43	357.10	180.79	359.77	186.38
1933	3	8	355.62	182.53	357.11	186.80	356.30	181.86	358.14	186.86	356.00	181.39	358.57	186.87
1934	3	8	354.20	182.90	356.08	187.27	355.24	182.34	356.99	187.21	354.98	181.93	357.45	187.31
1935	3	8	352.63	183.35	354.84	187.83	353.84	182.85	355.74	187.57	354.13	182.52	356.27	187.77
1936	3	8	351.58	183.79	353.71	188.30	352.47	183.39	354.60	187.96	352.99	183.11	355.08	188.22
1937	3	8	350.72	184.30	352.54	188.70	351.34	183.97	353.41	188.45	351.63	183.60	353.93	188.62
1938	3	8	349.40	185.03	351.37	189.15	350.37	184.54	352.24	188.93	350.52	184.11	352.71	189.05
1939	3	8	348.10	185.67	350.29	189.80	349.21	185.12	351.09	189.43	349.28	184.80	351.59	189.54
1940	3	8	347.12	186.11	349.24	190.40	347.68	185.76	350.03	190.00	348.11	185.39	350.47	190.13
1941	3	8	346.16	186.54	348.16	190.93	346.34	186.31	349.00	190.73	347.18	185.86	349.37	190.66
1942	3	8	345.18	187.02	346.99	191.46	345.57	186.68	347.97	191.40	346.03	186.42	348.21	191.15
1943	3	9	291.49	202.22	293.17	205.59	291.25	202.07	292.99	205.60	291.22	201.02	293.54	206.50
1944	3	9	290.48	202.61	292.05	206.20	290.29	202.50	291.83	206.09	289.91	201.55	292.41	207.04
1945	3	9	289.23	203.07	290.93	206.77	289.12	203.05	291.03	206.49	288.66	202.12	291.26	207.59
1946	3	9	288.15	203.56	290.05	207.24	288.09	203.55	289.99	207.18	287.51	202.69	290.20	208.09
1947	3	9	287.10	204.05	289.27	207.73	287.13	204.00	288.88	207.72	286.08	203.56	288.98	208.67
1948	3	9	285.88	204.73	288.34	208.39	285.68	204.76	287.75	208.28	285.24	204.09	288.10	209.12
1949	3	9	284.74	205.48	287.28	209.16	284.73	205.44	287.14	208.65	284.30	204.67	287.24	209.59
1950	3	9	283.81	206.09	286.25	209.86	284.06	205.93	286.56	209.15	283.24	205.32	286.30	210.17
1951	3	9	283.00	206.59	285.21	210.49	283.48	206.27	285.61	209.93	282.51	205.78	285.70	210.57
1952	3	9	281.71	207.37	284.13	211.10	282.08	206.97	284.53	210.65	281.35	206.58	284.87	211.17
1953	3	9	280.70	208.00	283.23	211.75	280.89	207.72	283.56	211.44	280.37	207.39	284.20	211.72
1954	3	9	279.62	208.68	282.18	212.50	280.13	208.24	282.53	212.10	279.55	208.13	283.57	212.31
1955	3	9	278.46	209.49	281.17	213.20	278.80	209.09	281.70	212.70	278.79	208.82	282.88	213.04
1956	3	9	277.47	210.30	280.35	213.80	277.70	209.95	280.82	213.55	278.05	209.45	281.96	213.96
1957	3	9	276.56	211.07	279.36	214.59	276.88	210.73	279.79	214.31	277.35	210.04	280.98	214.73
1958	3	9	275.77	211.64	278.42	215.33	276.18	211.37	278.80	214.99	276.51	210.74	280.00	215.40
1959	3	9	274.63	212.40	277.35	216.14	275.15	212.13	277.78	215.76	275.54	211.54	278.93	216.12
1960	3	9	273.41	213.40	276.37	216.89	273.90	212.90	276.86	216.60	274.55	212.35	277.90	216.85
1961	3	9	272.63	214.16	275.43	217.59	273.08	213.55	275.89	217.35	273.67	213.02	276.92	217.57
1962	3	9	271.88	214.80	274.33	218.32	272.38	214.17	274.78	217.98	272.90	213.58	275.82	218.25
1963	3	9	271.07	215.41	273.30	218.93	271.34	214.90	273.68	218.63	272.08	214.19	274.76	218.83
1964	3	9	270.10	216.07	272.19	219.57	270.29	215.59	272.62	219.25	271.29	214.71	273.67	219.42
1965	3	9	269.13	216.64	271.17	220.18	269.26	216.34	271.54	219.84	270.08	215.38	272.48	219.98
1966	3	9	267.97	217.24	270.10	220.86	268.33	217.03	270.45	220.48	268.56	216.20	271.47	220.60
1967	3	9	266.74	217.88	269.03	221.60	267.62	217.51	269.31	221.05	267.70	216.67	270.41	221.36
1968	3	9	265.74	218.45	267.97	222.27	266.32	218.16	268.23	221.67	266.92	217.12	269.27	221.89
1969	3	9	264.78	219.01	266.86	222.87	264.85	218.69	267.25	222.46	265.81	217.80	268.16	222.38
1970	3	9	263.78	219.54	265.81	223.44	264.07	219.14	266.21	223.10	264.40	218.56	267.11	223.01
1971	3	9	262.70	220.07	264.73	224.03	263.10	219.77	265.07	223.57	263.25	219.17	266.09	223.73
1972	3	9	261.60	220.60	263.61	224.62	261.93	220.43	263.96	224.15	262.30	219.68	265.09	224.42
1973	3	9	260.34	221.25	262.45	225.19	260.78	221.03	262.88	224.77	261.35	220.18	263.93	225.12
1974	3	9	259.13	221.95	261.40	225.78	259.65	221.68	261.76	225.37	260.40	220.67	262.88	225.62
1975	3	9	257.96	222.64	260.28	226.46	258.69	222.29	260.65	225.91	259.31	221.23	261.77	226.17
1976	3	9	256.95	223.22	259.34	227.08	257.41	223.05	259.58	226.58	258.19	221.86	260.65	226.83
1977	3	9	255.88	223.85	258.30	227.76	256.25	223.53	258.64	227.35	256.61	222.43	259.60	227.44
1978	3	9	254.93	224.46	257.21	228.38	254.91	224.37	257.59	228.05	255.27	223.23	258.49	228.05
1979	3	9	254.06	225.03	256.09	228.90	254.54	224.74	256.45	228.54	254.46	223.90	257.34	228.69
1980	3	9	253.01	225.68	255.00	229.38	253.16	225.67	255.33	229.11	253.49	224.59	256.26	229.32
1981	3	9	251.67	226.50	253.83	230.00	251.72	226.42	254.42	229.95	252.16	225.31	255.22	229.99
1982	3	9	250.62	227.19	252.95	230.58	250.95	226.94	253.39	230.70	250.80	226.18	254.26	230.69
1983	3	9	249.47	228.04	251.92	231.30	249.46	228.08	252.41	231.42	249.71	227.09	253.24	231.46
1984	3	9	248.47	228.87	250.99	231.98	248.75	228.74	251.38	232.19	248.83	227.88	252.18	232.19
1985	3	9	247.59	229.62	250.18	232.64	247.63	229.59	250.37	232.97	247.77	228.75	251.26	232.95
1986	3	9	246.76	230.32	249.45	233.31	246.60	230.59	249.63	233.61	246.68	229.50	250.47	233.76
1987	3	9	245.93	231.01	248.77	234.01	246.14	231.06	249.20	234.07	245.58	230.39	249.79	234.53
1988	3	9	244.98	231.85	247.99	234.84	245.55	231.56	248.34	234.97	244.53	231.51	249.01	235.45
1989	3	10	231.58	246.30	229.29	242.80	230.95	246.45	228.66	242.83	230.99	247.06	227.93	243.24
1990	3	10	230.76	246.91	228.24	243.47	230.10	247.03	227.62	243.51	229.87	247.77	227.28	243.79
1991	3	10	229.11	248.09	227.22	244.17	229.24	247.72	226.58	244.22	228.87	248.29	226.67	244.20
1992	3	10	227.77	248.45	226.13	244.91	228.02	248.58	225.63	244.92	228.10	248.70	225.94	244.58
1993	3	10	227.12	248.65	225.13	245.63	226.88	249.21	224.59	245.70	227.16	249.28	224.85	245.08
1994	3	10	226.39	249.05	224.18	246.39	225.78	249.86	223.56	246.43	226.54	249.69	223.75	245.66
1995	3	10	225.48	249.91	223.16	247.17	224.83	250.42	222.59	247.14	225.81	250.24	222.74	246.38
1996	3	10	224.54	250.79	222.17	247.92	224.03	250.94	221.61	247.90	225.05	250.91	221.75	247.16
1997	3	10	223.57	251.64	221.17	248.70	223.13	251.70	220.62	248.68	224.40	251.48	220.94	248.10
1998	3	10	222.53	252.51	220.19	249.47	222.03	252.64	219.63	249.44	223.12	252.51	220.07	249.03
1999	3	10	221.42	253.31	219.20	250.23	220.83	253.44	218.60	250.24	222.00	253.48	219.13	249.79
2000	3	10	220.40	254.04	218.21	250.93	220.16	253.85	217.70	251.02	220.52	254.58	218.06	250.54
2001	3	10	219.35	254.81	217.14	251.63	219.18	254.68	216.75	251.90	219.56	255.17	217.02	251.12
2002	3	10	218.39	255.51	216.11	252.37	217.79	255.73	215.73	252.63	218.63	255.79	215.91	251.83
2003	3	10	217.15	256.28	215.14	253.17	216.82	256.36	214.88	253.15	217.21	256.74	214.91	252.48
2004	3	10	215.99	256.91	214.42	253.58	215.82	256.94	213.96	253.69	215.77	257.34	213.80	253.15
2005	3	10	215.04	257.43	213.56	253.87	214.94	257.45	213.27	254.05	214.74	257.76	213.03	253.51
2006	3	10	214.05	257.98	212.40	254.24	214.16	257.91	212.78	254.18	213.79	258.18	211.97	253.89
2007	3	10	212.26	258.63	211.22	254.70	213.37	258.37	211.58	254.50	212.81	258.68	210.80	254.36
2008	3	10	211.29	258.76	210.04	255.19	211.82	259.03	210.48	255.12	211.49	259.36	209.63	254.81
2009	3	10	210.45	259.07	208.95	255.65	210.31	259.22	209.37	255.71	210.04	259.86	208.70	255.12
2010	3	10	209.35	259.58	207.75	256.19	209.04	259.48	208.30	255.97	208.91	260.14	207.48	255.52
2011	3	10	208.18	260.13	206.68	256.69	207.89	259.81	207.08	256.10	207.98	260.39	206.36	255.96
2012	3	10	206.80	260.63	205.55	257.20	207.37	259.93	205.88	256.54	206.91	260.79	205.14	256.43
2013	3	10	205.56	261.04	204.36	257.66	206.16	260.41	204.72	257.03	205.98	261.23	204.05	256.82
2014	3	10	204.51	261.45	203.38	257.94	204.89	261.16	203.48	257.31	204.97	261.77	202.87	257.25
2015	3	10	203.34	261.91	202.30	258.16	203.84	261.67	202.28	257.66	204.03	262.32	201.67	257.73
2016	3	10	202.38	262.28	201.08	258.40	202.86	262.07	201.17	258.12	203.17	262.85	200.56	258.25
2017	3	10	201.93	262.47	199.90	258.83	202.27	262.30	200.09	258.71	202.02	263.57	199.46	258.82
2018	3	10	201.20	262.86	198.80	259.55	201.54	262.60	199.08	259.46	200.43	264.37	198.33	259.40
2019	3	10	200.28	263.49	197.89	260.26	200.45	263.29	198.08	260.27	199.70	264.61	197.21	260.01
2020	3	10	199.20	264.29	196.88	261.06	199.28	264.23	197.08	260.95	199.34	264.75	196.25	260.78
2021	3	10	198.17	264.94	195.87	261.86	198.08	265.16	195.95	261.61	198.23	265.34	195.29	261.65
2022	3	10	197.18	265.61	194.89	262.59	197.24	265.70	194.95	262.25	197.17	266.11	194.39	262.41
2023	3	10	196.13	266.45	193.89	263.27	196.30	266.25	193.96	262.98	195.73	267.13	193.34	263.14
2024	3	10	194.83	267.45	192.79	264.04	195.06	267.07	192.87	263.73	194.91	267.62	192.33	263.86
2025	3	10	193.69	268.00	191.87	264.76	193.83	267.95	191.84	264.34	193.62	268.43	191.25	264.55
