			O1				O2				O3			
1721	7	4	396.81	679.25	401.25	675.66	397.09	679.98	401.79	675.13	396.09	679.06	401.30	674.62
1722	7	5	580.44	716.17	574.70	716.35	580.99	716.70	574.29	715.79	580.77	714.67	574.58	714.67
1723	7	5	580.88	721.28	574.47	721.39	580.86	719.50	574.61	720.65	580.80	719.85	574.35	719.66
1724	7	5	580.88	725.83	574.73	725.85	581.40	724.85	574.54	725.62	580.92	724.63	574.78	724.56
1725	7	5	580.79	731.03	574.55	730.40	581.50	730.84	574.90	729.63	580.64	730.04	574.77	729.54
1726	7	5	580.26	735.96	573.55	734.70	580.15	735.52	573.89	734.39	579.63	735.18	574.29	733.49
1727	7	5	579.03	741.19	573.17	739.18	578.74	740.96	572.99	738.82	578.93	739.96	573.07	738.18
1728	7	5	577.00	745.55	571.76	743.00	576.86	745.54	571.47	743.07	576.63	745.07	571.51	742.86
1729	7	5	575.33	749.10	569.87	746.52	574.76	749.55	569.21	747.58	574.52	750.21	569.11	747.16
1730	7	5	573.45	753.84	567.65	750.91	573.38	753.64	567.92	750.87	573.59	752.74	566.84	751.50
1731	7	5	572.07	757.56	565.81	755.59	572.32	757.04	565.89	755.39	572.16	757.59	565.43	756.28
1732	7	5	571.24	761.43	565.17	760.53	571.39	760.60	564.67	760.11	571.36	762.32	564.84	761.20
1733	7	5	570.97	765.29	565.17	765.51	571.01	764.98	564.85	765.19	571.02	766.58	564.74	766.20
1734	7	5	570.87	772.02	564.69	770.39	570.82	771.66	564.60	770.21	570.54	771.82	563.94	771.01
1735	7	5	568.97	776.72	563.44	775.24	569.15	776.76	563.39	774.98	568.97	776.65	562.87	775.84
1736	7	5	567.76	780.95	561.83	780.03	567.91	781.01	561.54	779.58	568.39	781.87	561.83	780.12
1737	7	5	567.82	785.77	561.31	784.92	567.11	785.35	560.89	784.54	567.92	785.94	560.81	784.93
1738	7	5	566.76	791.72	559.90	789.76	566.95	790.05	559.78	789.38	566.51	792.35	560.06	789.37
1739	7	5	564.67	796.35	558.70	794.00	564.78	796.30	558.81	792.70	564.24	796.48	558.17	794.00
1740	7	6	568.90	582.98	564.95	580.90	570.20	582.28	565.31	579.94	570.35	582.26	565.53	579.79
1741	7	6	567.42	586.61	562.48	585.25	568.37	587.03	563.07	584.43	568.75	586.84	563.09	584.10
1742	7	6	565.88	591.17	560.84	590.02	566.97	591.03	561.40	589.08	567.05	591.05	561.38	588.77
1743	7	6	564.87	595.58	560.29	594.91	566.01	593.92	560.16	593.84	565.85	593.60	560.50	593.64
1744	7	6	564.63	599.65	559.89	599.89	565.96	598.69	559.51	598.87	566.04	598.50	560.02	598.48
1745	7	6	565.57	604.19	560.17	604.89	566.10	602.58	560.01	603.76	566.61	603.01	560.21	603.49
1746	7	6	566.25	609.73	560.32	609.95	567.07	609.36	560.16	608.70	566.81	608.47	560.28	608.47
1747	7	6	566.32	615.56	560.29	614.89	566.88	613.57	559.97	613.61	566.58	613.82	560.38	613.42
1748	7	6	566.15	618.99	560.17	619.81	566.57	618.51	559.99	618.67	566.26	617.94	560.50	618.43
1749	7	6	567.37	623.77	561.26	624.69	567.81	621.78	561.16	623.35	567.32	622.39	561.43	623.30
1750	7	6	566.27	631.80	561.32	628.59	567.46	630.20	561.26	628.23	567.38	628.87	561.13	628.28
1751	7	6	563.05	634.31	559.88	630.70	563.70	634.92	559.87	630.82	565.02	634.02	560.94	629.67
1752	7	6	558.53	637.71	556.11	633.98	560.11	637.47	557.54	632.79	560.60	637.33	556.77	632.37
1753	7	6	555.19	639.70	552.42	637.32	556.69	638.70	553.73	636.02	556.51	639.84	552.77	635.36
1754	7	6	553.63	642.51	549.09	641.04	555.13	641.90	550.07	639.29	554.96	641.56	549.51	639.06
1755	7	6	553.69	645.96	547.70	645.77	554.45	644.85	548.11	643.83	553.79	644.28	547.84	643.69
1756	7	6	553.90	649.26	547.52	650.74	554.45	647.20	547.14	648.76	553.67	647.42	546.88	648.52
1757	7	6	554.46	651.28	549.42	655.22	554.63	649.58	548.43	653.45	553.84	650.35	548.18	653.22
1758	7	7	858.02	804.24	857.66	797.29	858.77	805.21	858.35	795.11	857.83	803.16	857.79	797.26
1759	7	7	853.28	804.62	852.75	797.59	855.16	805.25	853.44	796.10	853.95	803.93	852.81	797.61
1760	7	7	848.77	804.92	847.83	798.20	849.51	805.79	848.58	796.94	849.21	804.45	847.87	798.36
1761	7	7	843.79	805.62	843.28	798.72	844.26	806.09	843.64	798.03	844.02	805.15	843.52	799.30
1762	7	7	838.53	805.91	838.86	798.56	838.89	806.63	838.66	797.99	839.04	805.11	839.07	799.37
1763	7	7	833.61	805.92	833.83	797.84	834.17	806.59	834.69	797.78	834.34	805.07	834.05	799.13
1764	7	7	829.10	805.78	828.94	798.04	829.72	806.58	829.74	797.49	829.53	805.19	830.56	798.87
1765	7	7	823.96	805.47	824.47	798.41	823.82	805.83	824.77	797.49	825.40	804.36	825.71	798.42
1766	7	7	819.50	804.77	821.00	797.83	818.76	804.77	820.23	797.40	819.91	804.33	820.73	797.73
1767	7	7	814.02	803.46	817.15	796.56	815.69	804.21	818.37	796.68	815.16	803.06	817.39	796.93
1768	7	7	810.10	801.28	814.05	794.89	809.56	801.36	814.50	794.43	810.69	800.81	814.22	795.39
1769	7	7	805.86	797.51	810.96	792.34	805.49	797.80	811.27	792.01	806.43	797.90	810.88	792.45
1770	7	7	802.68	795.36	807.25	789.01	802.97	795.46	807.42	788.95	802.45	794.31	807.09	789.29
1771	7	7	799.27	793.33	805.25	786.90	799.94	794.03	806.00	787.40	799.50	792.95	803.12	786.18
1772	7	7	797.45	792.07	801.30	784.08	797.73	792.70	802.54	784.16	795.48	790.06	799.67	784.34
1773	7	7	792.62	787.71	796.98	781.73	792.91	788.54	797.94	782.31	791.55	786.77	796.17	780.76
1774	7	7	788.12	785.04	793.13	778.66	789.36	785.54	793.91	779.14	787.06	783.60	792.60	777.37
1775	7	7	783.69	781.30	789.58	775.10	783.98	781.76	790.45	775.62	783.93	780.45	788.60	774.38
1776	7	7	780.45	778.77	785.68	772.01	781.21	779.04	786.46	772.51	778.73	776.67	784.74	771.12
1777	7	7	775.83	773.93	782.59	768.76	776.37	775.09	782.99	768.88	775.22	772.66	781.59	767.93
1778	7	7	773.35	770.93	779.29	765.09	772.97	770.63	779.50	765.36	772.78	769.85	778.87	764.50
1779	7	7	769.71	767.04	775.68	761.51	770.18	767.72	776.47	761.47	769.50	766.39	775.81	760.52
1780	7	7	766.20	762.90	772.38	757.80	766.65	764.14	772.90	758.08	766.57	764.05	772.36	757.00
1781	7	7	763.36	760.04	769.05	754.03	762.77	760.00	769.60	754.12	763.09	759.49	769.00	753.94
1782	7	7	759.53	756.64	765.61	750.54	759.93	757.19	766.33	750.41	759.74	756.46	766.08	749.89
1783	7	7	755.67	752.36	762.47	746.70	756.36	753.60	762.41	747.19	755.59	752.50	762.27	746.73
1784	7	7	753.04	749.90	758.95	743.12	752.65	749.71	759.01	743.74	753.73	750.16	758.85	743.14
1785	7	7	750.00	746.86	754.64	740.35	750.78	747.85	755.07	740.52	749.94	746.82	754.90	740.15
1786	7	7	745.87	743.68	750.69	737.54	745.62	744.24	750.87	737.91	745.13	743.34	750.99	737.08
1787	7	7	742.19	740.68	746.56	734.54	741.66	740.49	746.98	734.80	743.11	741.28	747.02	734.12
1788	7	7	738.03	737.66	742.58	731.58	738.70	738.72	743.09	731.74	738.44	738.09	742.92	731.25
1789	7	7	734.91	735.67	738.46	728.68	735.48	737.28	738.95	728.88	734.67	736.13	738.84	728.51
1790	7	7	732.00	734.19	733.64	727.55	731.06	734.56	734.22	727.31	732.62	734.55	734.29	726.56
1791	7	7	727.89	732.71	728.72	726.58	728.52	733.61	729.47	725.90	727.37	732.97	729.55	725.30
1792	7	7	722.86	732.08	724.01	725.20	722.64	732.13	724.55	724.97	723.26	732.21	724.70	724.13
1793	7	7	719.15	732.25	718.93	724.82	719.55	732.40	720.16	722.83	720.02	731.63	719.75	723.59
1794	7	7	714.74	732.22	714.09	725.38	718.18	732.16	715.36	723.73	715.31	731.90	714.78	723.54
1795	7	7	709.33	732.59	709.12	726.09	710.89	732.35	710.58	725.21	710.09	732.06	709.82	724.33
1796	7	7	703.63	732.29	704.08	726.47	704.81	732.36	705.66	725.77	704.18	731.57	704.91	724.95
1797	7	7	697.83	731.47	699.07	725.94	699.89	731.74	700.62	725.60	699.37	730.98	699.91	724.78
1798	7	8	919.01	810.33	910.18	801.35	918.22	809.89	909.07	802.41	919.12	809.44	909.20	801.03
1799	7	8	914.48	814.29	907.00	803.92	913.69	813.99	906.36	805.34	914.12	814.59	905.64	804.50
1800	7	8	911.31	816.83	903.17	807.09	911.86	815.81	904.14	807.14	910.27	817.09	901.93	807.82
1801	7	8	907.19	820.42	899.19	810.11	907.41	819.33	900.37	810.45	908.28	819.42	899.47	810.35
1802	7	8	903.93	822.42	895.82	813.79	903.79	822.03	896.68	813.95	906.30	821.50	895.64	813.45
1803	7	8	901.17	825.05	892.39	817.33	901.14	824.60	893.26	817.49	901.77	825.73	892.53	817.28
1804	7	8	898.75	828.18	889.17	821.19	898.37	827.50	890.12	821.50	899.30	827.93	889.39	821.10
1805	7	8	896.19	832.54	885.76	824.89	895.67	831.76	887.03	825.31	895.58	832.61	886.15	824.82
1806	7	8	893.60	836.17	883.02	829.04	892.59	836.78	883.46	828.89	892.48	837.41	883.00	828.67
1807	7	8	889.73	841.20	879.79	832.90	889.56	839.88	880.37	832.85	889.78	841.35	879.93	831.84
1808	7	8	886.81	844.78	876.66	836.81	886.55	843.47	877.58	836.90	887.53	844.09	876.42	835.37
1809	7	8	884.28	848.94	873.59	840.62	883.50	848.09	874.10	840.46	884.29	847.84	873.29	839.16
1810	7	8	881.28	852.33	870.11	844.29	880.26	851.98	871.00	844.36	881.31	851.94	870.89	843.47
1811	7	8	877.85	856.95	867.31	848.41	877.79	855.31	867.91	848.23	877.38	856.30	867.90	847.43
1812	7	8	874.20	860.89	864.41	852.52	873.31	859.79	864.98	852.47	873.55	860.33	864.36	850.96
1813	7	8	869.98	864.65	861.30	856.36	870.22	863.35	861.66	856.13	870.36	863.49	861.26	854.87
1814	7	8	866.29	868.44	858.10	859.68	867.58	867.30	858.76	858.78	866.19	866.82	858.46	858.27
1815	7	8	863.27	871.17	855.31	862.49	863.56	870.65	855.06	862.34	864.27	868.80	854.71	861.45
1816	7	8	859.70	874.46	851.48	865.76	859.14	874.99	851.60	865.81	859.56	873.00	851.11	864.91
1817	7	8	855.20	878.15	848.11	868.75	856.48	877.30	848.42	868.36	855.54	876.55	848.59	867.30
1818	7	8	852.76	880.28	844.29	871.95	852.14	880.83	844.70	871.61	852.91	879.12	845.36	870.33
1819	7	8	848.18	884.16	841.43	874.69	848.72	883.56	841.59	874.06	848.00	883.48	841.48	873.42
1820	7	8	845.04	886.20	838.53	876.61	844.84	886.56	837.47	876.90	845.55	885.14	837.17	875.92
1821	7	8	840.31	889.69	834.46	878.71	840.73	889.45	834.32	879.33	840.66	889.10	833.30	878.99
1822	7	8	836.83	891.71	830.23	881.22	836.41	891.97	831.12	880.94	835.26	892.22	829.22	881.80
1823	7	8	832.85	894.02	826.11	884.01	833.71	893.27	826.80	883.52	831.30	894.47	825.01	884.37
1824	7	8	829.56	896.39	822.08	886.96	828.21	896.60	822.93	886.60	828.05	896.08	822.23	886.45
1825	7	8	823.56	900.78	818.08	889.13	824.39	898.51	818.41	888.76	822.47	899.06	817.69	888.43
1826	7	8	819.67	902.30	813.76	891.54	819.98	901.53	814.26	891.55	819.76	900.24	814.62	890.02
1827	7	8	815.86	904.69	809.51	894.15	816.16	903.90	810.23	893.60	815.51	902.73	810.63	892.11
1828	7	8	811.50	906.93	806.36	895.86	810.46	907.30	805.81	895.62	812.03	904.70	806.42	894.67
1829	7	8	807.51	908.87	801.79	897.86	807.29	908.40	801.38	898.07	808.89	906.59	802.34	897.49
1830	7	8	804.02	910.59	797.63	900.53	803.61	910.51	797.15	900.67	805.12	908.80	798.26	900.13
1831	7	9	1012.79	546.48	1012.45	543.18	1012.51	547.08	1012.37	543.10	1013.10	546.62	1013.29	542.54
1832	7	9	1017.23	545.80	1015.70	542.08	1018.11	545.98	1016.75	542.02	1017.53	545.84	1016.76	542.15
1833	7	9	1020.56	545.60	1020.58	541.55	1021.70	545.73	1021.67	541.66	1020.99	545.37	1021.46	541.40
1834	7	9	1025.57	545.58	1025.67	541.55	1026.47	545.60	1026.68	541.21	1026.92	545.83	1026.41	541.52
1835	7	9	1030.65	545.66	1030.57	541.65	1031.23	545.95	1031.09	541.52	1031.72	545.84	1031.29	541.51
1836	7	9	1036.30	545.16	1034.57	541.37	1036.20	544.97	1034.51	540.79	1037.14	544.48	1034.62	541.18
1837	7	9	1040.71	542.39	1037.99	539.34	1040.15	542.93	1037.42	538.75	1040.55	542.20	1037.45	539.12
1838	7	9	1044.53	540.20	1041.79	536.09	1043.31	540.55	1041.53	536.08	1044.57	539.96	1041.17	535.92
1839	7	9	1047.96	537.41	1045.81	534.09	1048.11	537.36	1045.35	533.93	1047.87	537.34	1045.66	533.81
1840	7	10	1220.46	504.18	1222.72	497.19	1220.78	504.02	1223.78	496.57	1219.87	503.61	1223.32	497.76
1841	7	10	1216.24	503.24	1217.79	496.23	1217.70	503.18	1219.19	494.82	1217.51	502.97	1218.66	495.96
1842	7	10	1211.84	502.39	1212.98	495.14	1213.46	501.90	1214.18	494.75	1213.00	502.33	1213.69	495.30
1843	7	10	1206.75	501.89	1208.13	493.93	1207.67	501.45	1209.26	494.17	1207.10	501.81	1208.83	494.44
1844	7	10	1202.09	501.23	1203.16	493.23	1203.43	500.83	1204.46	492.99	1202.80	500.50	1204.15	492.88
1845	7	10	1196.79	500.20	1198.63	492.66	1197.48	499.83	1199.47	492.12	1197.60	499.29	1199.20	491.98
1846	7	10	1192.94	499.50	1193.88	491.36	1192.98	498.93	1194.66	490.75	1193.40	498.96	1194.37	490.95
1847	7	10	1187.48	498.81	1188.93	490.59	1188.51	497.80	1189.86	489.61	1187.66	498.10	1189.46	490.17
1848	7	10	1182.35	497.41	1183.96	489.99	1184.00	496.83	1184.85	489.13	1182.65	497.11	1184.51	489.35
1849	7	10	1178.49	496.72	1179.08	489.23	1179.78	496.19	1179.86	489.14	1179.26	496.18	1179.60	488.71
1850	7	10	1174.29	496.68	1174.07	488.90	1174.97	496.20	1174.86	489.12	1174.68	496.00	1174.57	488.47
1851	7	10	1169.51	496.98	1169.03	489.17	1169.97	496.27	1169.90	489.27	1170.42	496.25	1169.60	488.83
1852	7	10	1165.70	497.23	1164.07	489.65	1166.88	496.87	1164.98	489.59	1166.77	496.87	1164.67	489.72
1853	7	10	1160.88	498.40	1159.23	490.71	1162.48	497.42	1160.12	490.43	1161.90	498.17	1159.93	491.03
1854	7	10	1156.42	499.44	1154.45	492.02	1156.40	498.82	1155.32	491.81	1156.86	498.91	1155.05	491.98
1855	7	10	1150.40	500.58	1149.55	493.14	1151.21	500.12	1150.43	492.89	1150.43	499.93	1150.13	492.87
1856	7	10	1144.90	500.99	1144.51	493.57	1146.35	500.46	1145.44	493.42	1145.24	500.34	1145.10	493.29
1857	7	10	1139.07	500.91	1139.63	493.11	1140.34	500.42	1140.48	493.71	1139.25	500.00	1140.16	493.49
1858	7	10	1133.00	500.29	1135.69	492.28	1134.36	500.02	1136.64	492.68	1134.33	499.37	1136.78	492.52
1859	8	1	683.84	740.37	682.71	735.74	683.86	740.65	683.30	736.02	683.36	739.95	682.04	734.93
1860	8	1	679.02	742.54	678.22	735.84	679.58	741.98	678.28	735.95	679.70	742.12	677.39	736.36
1861	8	1	678.46	742.47	674.03	737.79	676.15	742.51	674.30	738.71	676.60	742.75	673.04	738.51
1862	8	1	671.52	746.13	669.43	739.19	671.44	746.02	669.94	739.74	671.18	746.31	669.47	740.21
1863	8	1	667.25	747.06	664.60	740.60	668.03	747.02	665.23	740.95	666.29	747.63	664.63	741.04
1864	8	1	660.52	748.93	659.91	742.06	661.50	748.32	660.83	743.15	660.81	748.19	659.88	742.25
1865	8	1	657.08	749.02	655.92	742.37	656.71	749.08	656.34	743.08	657.96	748.29	657.42	742.59
1866	8	1	653.01	750.86	650.93	742.78	654.60	749.64	651.59	743.75	653.99	749.34	652.52	742.47
1867	8	1	649.16	751.66	646.13	743.84	648.96	751.46	647.09	745.91	649.45	750.25	647.83	744.11
1868	8	1	644.97	752.97	641.72	746.33	645.18	752.72	642.35	747.26	645.40	751.82	643.11	745.72
1869	8	2	912.40	869.69	916.50	864.04	912.35	870.02	916.81	864.38	913.61	869.45	917.34	865.07
1870	8	2	908.26	866.22	912.76	860.71	908.31	866.31	913.08	861.21	909.34	866.48	914.39	861.71
1871	8	2	905.16	863.39	908.97	857.51	904.88	863.24	909.28	857.89	905.76	863.28	910.86	858.19
1872	8	2	901.49	859.68	905.30	854.93	901.03	859.63	905.55	854.44	902.68	860.41	907.49	854.61
1873	8	2	897.55	856.39	901.31	851.76	897.87	857.24	901.46	851.60	899.18	857.04	903.40	851.84
1874	8	2	894.06	853.66	897.28	848.82	893.49	854.57	897.48	848.63	895.61	854.40	899.23	849.36
1875	8	2	890.35	851.55	893.49	846.46	889.07	851.28	893.26	845.75	891.10	850.92	895.25	846.45
1876	8	2	885.77	847.66	890.07	843.48	884.92	847.76	889.24	842.68	886.32	847.74	891.62	842.99
1877	8	2	882.84	845.02	886.79	840.46	881.49	845.45	885.89	839.87	883.39	844.79	887.58	840.34
1878	8	2	879.51	841.59	882.93	837.27	877.35	841.43	882.89	836.66	880.14	841.74	883.69	837.20
1879	8	2	875.51	838.94	879.24	834.12	875.04	838.81	879.00	833.46	875.44	838.13	880.36	833.60
1880	8	2	871.55	835.88	875.42	830.71	870.81	836.12	875.17	830.27	872.77	836.03	876.77	830.16
1881	8	2	867.14	832.26	871.53	827.60	867.02	832.56	871.27	827.22	868.29	832.99	872.88	827.11
1882	8	2	864.18	829.84	867.83	824.31	863.48	830.37	867.41	824.02	864.88	829.93	868.91	824.22
1883	8	2	860.01	827.21	863.71	821.40	858.88	827.57	863.07	821.34	861.52	827.74	864.83	821.45
1884	8	2	856.08	824.36	859.63	818.57	854.45	823.96	859.13	818.32	856.68	825.10	860.60	818.88
1885	8	2	851.29	821.47	855.92	815.93	850.73	821.25	854.89	815.68	852.81	822.59	856.53	816.28
1886	8	2	847.94	818.30	851.79	813.12	847.66	818.31	851.17	812.48	848.04	818.32	853.23	812.76
1887	8	2	844.48	815.96	847.96	809.98	843.44	816.92	847.36	809.18	844.68	816.41	849.34	809.67
1888	8	2	840.44	813.05	843.60	807.63	838.38	812.25	842.91	806.87	841.79	814.73	844.83	807.70
1889	8	2	835.72	810.04	839.48	804.86	835.86	810.48	839.07	803.86	835.69	810.65	840.76	805.04
1890	8	2	831.31	806.90	835.41	801.90	830.13	806.73	835.38	801.51	832.93	808.40	836.63	802.28
1891	8	2	827.35	803.04	831.57	798.74	826.75	803.29	831.63	798.25	828.37	805.58	832.85	799.17
1892	8	2	824.11	800.05	828.42	794.79	823.13	799.58	827.85	794.83	824.57	802.08	829.44	795.66
1893	8	2	820.25	796.40	824.59	791.66	819.62	795.34	824.25	791.29	820.72	797.48	825.46	792.97
1894	8	2	817.54	793.37	822.94	789.81	816.59	792.16	821.63	787.88	817.11	793.18	822.58	789.57
1895	8	2	815.01	790.50	820.05	785.79	813.07	788.35	818.40	783.79	814.77	790.21	820.05	785.39
1896	8	2	812.02	787.52	816.48	782.30	810.64	785.16	814.65	780.67	812.67	787.86	816.83	781.66
1897	8	2	808.77	784.11	812.43	779.39	807.40	782.47	810.76	777.61	808.92	784.16	812.97	778.65
1898	8	2	804.77	781.18	808.55	776.28	803.59	780.56	807.11	774.21	804.99	780.61	809.17	775.49
1899	8	2	800.76	778.47	804.83	772.89	798.27	777.53	802.74	771.66	801.51	777.96	805.44	772.20
1900	8	2	797.03	776.45	800.43	770.54	794.72	774.14	798.91	768.59	797.66	775.45	801.45	770.29
1901	8	2	792.45	772.65	796.51	767.60	791.64	771.64	794.46	766.23	793.87	773.35	797.82	767.10
1902	8	2	789.34	770.46	792.22	765.04	786.73	769.01	790.18	763.61	790.75	770.38	793.35	764.93
1903	8	2	785.14	767.58	787.64	762.97	783.08	767.31	785.54	762.02	785.60	767.41	789.20	762.26
1904	8	2	780.98	764.95	783.25	760.58	778.74	763.59	781.11	759.98	782.03	765.23	784.99	759.63
1905	8	2	776.31	762.21	778.91	758.22	773.98	760.84	777.50	756.58	778.00	762.77	780.63	757.57
1906	8	2	772.23	759.57	774.85	755.23	770.79	758.64	773.08	754.17	773.57	759.84	776.58	754.82
1907	8	2	768.15	757.87	770.59	752.79	766.42	756.86	768.91	751.43	770.33	757.82	772.17	752.64
1908	8	2	763.53	755.66	766.01	750.50	762.57	754.64	764.15	749.73	765.38	756.14	767.55	750.94
1909	8	2	759.10	753.73	761.53	748.44	757.02	753.83	759.85	747.31	760.79	753.47	763.34	748.39
1910	8	2	754.37	751.36	757.27	745.78	752.72	751.47	755.30	745.21	755.10	750.83	758.99	746.06
1911	8	2	750.90	749.53	752.63	743.97	748.07	749.33	750.88	743.32	752.58	749.45	754.50	744.01
1912	8	2	747.34	748.57	747.81	742.74	744.71	748.40	745.99	742.81	748.58	748.21	749.81	742.58
1913	8	2	741.69	747.65	742.97	741.79	739.32	747.90	741.48	740.81	743.06	747.42	744.94	742.52
1914	8	2	735.67	747.16	738.25	740.17	733.70	746.60	736.94	738.81	737.88	746.09	740.59	740.34
1915	8	2	730.84	745.63	733.67	738.32	730.85	745.39	731.94	738.15	734.83	744.81	736.14	738.23
1916	8	2	728.39	744.03	728.67	737.64	727.30	743.58	727.07	737.42	730.50	743.63	731.25	737.18
1917	8	2	724.30	743.75	723.68	737.86	722.92	743.35	722.24	738.25	727.98	743.03	726.33	737.00
1918	8	2	718.47	744.36	718.70	738.08	715.43	745.76	717.78	737.88	721.96	742.80	721.48	738.10
1919	8	2	712.50	743.95	713.75	737.97	711.98	743.94	713.03	737.99	715.71	744.08	716.65	738.68
1920	8	2	708.28	742.55	708.85	737.02	707.52	742.18	708.21	736.89	710.76	742.97	711.93	737.38
1921	8	3	740.70	680.38	747.21	670.12	739.80	681.40	747.41	669.59	740.21	680.43	747.40	669.22
1922	8	3	736.44	677.66	742.74	667.76	736.96	679.26	742.96	667.37	737.60	678.55	743.18	666.54
1923	8	3	731.95	675.08	738.41	665.28	732.24	676.48	739.32	665.58	733.32	675.52	739.22	664.56
1924	8	3	730.95	674.56	734.49	662.29	731.60	676.12	735.80	662.13	730.90	674.38	735.17	661.70
1925	8	3	725.07	673.21	729.64	661.17	728.22	674.20	730.87	661.90	726.11	672.60	730.40	660.55
1926	8	3	721.06	672.49	726.76	659.24	720.06	672.68	727.48	659.65	721.26	671.30	726.51	658.25
1927	8	3	716.38	671.80	724.73	657.68	715.87	671.52	723.91	656.29	717.25	670.34	724.15	656.45
1928	8	3	712.06	669.90	720.72	654.80	712.44	670.01	719.61	653.80	712.42	668.56	720.03	653.63
1929	8	3	706.01	666.16	716.51	652.13	704.07	664.99	715.53	650.93	707.78	665.70	716.01	650.70
1930	8	3	703.83	664.79	712.50	649.20	702.29	663.61	711.36	648.02	703.02	662.31	711.76	648.01
1931	8	3	699.01	661.97	708.45	646.26	697.87	661.32	707.57	645.68	698.53	659.87	707.42	645.56
1932	8	3	696.28	660.70	703.84	644.38	695.25	660.41	703.11	643.70	694.92	658.34	704.35	644.27
1933	8	3	688.16	656.09	699.51	641.88	689.49	657.30	698.85	641.24	692.05	656.68	700.22	641.56
1934	8	3	686.12	654.55	695.44	639.11	684.87	654.10	695.31	639.32	686.86	654.85	696.08	638.84
1935	8	3	681.79	651.95	691.18	636.58	682.34	652.86	691.75	636.01	682.84	652.98	691.55	636.70
1936	8	3	677.29	648.87	686.53	634.66	677.73	649.61	687.00	634.17	677.29	649.77	687.01	634.79
1937	8	3	674.36	646.19	681.86	632.73	675.51	647.68	682.22	632.73	674.19	646.91	682.51	632.75
1938	8	3	672.03	644.48	677.29	630.81	672.04	645.05	677.81	630.41	669.57	644.60	678.22	630.27
1939	8	3	665.16	642.33	673.17	628.23	666.22	643.20	673.29	628.36	668.22	643.83	673.81	628.01
1940	8	3	659.22	640.24	668.43	626.63	659.53	640.89	668.95	625.91	661.16	640.92	669.41	625.98
1941	8	3	660.27	640.30	663.66	625.59	659.90	640.26	663.98	625.55	656.91	638.02	664.88	623.95
1942	8	3	652.38	635.08	658.76	624.88	652.38	634.86	659.27	624.23	655.76	637.51	660.21	622.72
1943	8	3	650.54	634.37	655.18	621.61	647.30	632.29	655.73	620.71	647.38	632.44	655.89	620.28
1944	8	3	645.56	631.24	650.23	621.39	646.26	631.47	651.21	618.62	645.28	630.85	651.30	618.34
1945	8	3	638.45	626.92	646.67	618.07	640.62	629.43	646.37	617.42	639.62	628.21	646.66	616.67
1946	8	3	636.09	625.26	642.97	614.65	635.37	626.24	643.49	615.56	635.06	625.34	642.38	614.37
1947	8	4	614.25	611.29	620.65	603.78	614.17	612.09	620.68	603.21	614.37	611.41	619.62	603.10
1948	8	4	611.70	609.60	616.52	600.79	610.54	609.56	616.48	600.50	609.73	609.03	615.94	600.60
1949	8	4	607.54	607.39	611.94	598.98	606.74	607.06	612.06	598.12	606.16	606.48	613.05	598.65
1950	8	4	602.41	603.21	607.72	596.45	601.79	602.86	607.76	595.46	603.11	603.85	609.89	596.26
1951	8	4	599.02	600.40	604.47	594.15	598.27	599.77	604.22	592.76	600.11	601.92	606.18	592.89
1952	8	4	595.60	597.75	602.24	591.41	594.76	596.83	600.82	589.76	595.21	598.24	602.03	590.17
1953	8	4	593.00	595.73	598.56	588.12	590.98	593.85	597.19	586.47	591.38	594.51	598.26	586.94
1954	8	4	588.25	591.48	595.01	584.74	586.72	590.65	593.54	583.03	587.33	590.75	594.53	583.68
1955	8	4	584.96	588.76	591.24	581.42	583.47	587.79	589.72	579.73	584.13	587.87	590.72	580.40
1956	8	4	581.42	585.55	587.33	578.14	579.58	584.06	585.55	577.02	580.67	584.75	587.00	577.12
1957	8	4	578.16	582.97	583.07	575.70	576.85	581.92	581.53	574.04	577.73	582.68	582.69	574.55
1958	8	4	573.39	578.96	578.80	573.05	572.47	578.30	578.38	572.48	571.77	577.80	578.63	571.74
1959	8	4	570.21	575.59	574.99	569.88	570.42	576.22	575.02	568.80	571.82	577.82	574.96	568.45
1960	8	4	566.19	572.32	571.17	566.71	565.23	571.96	570.76	566.42	564.63	571.97	570.98	565.67
1961	8	4	562.04	568.71	567.59	563.20	561.80	568.38	567.59	562.62	562.23	569.28	568.75	563.68
1962	8	4	558.63	565.29	564.10	559.52	558.07	564.92	564.18	558.97	558.71	565.82	565.75	559.74
1963	8	4	554.47	561.53	560.94	555.65	554.25	561.20	560.55	555.36	556.15	562.92	562.21	556.17
1964	8	4	551.87	558.77	557.11	552.62	551.38	558.53	556.93	551.94	552.28	558.63	558.66	552.74
1965	8	4	548.07	555.18	553.80	549.44	547.67	555.74	553.37	548.56	548.56	555.47	554.99	549.34
1966	8	4	544.22	552.08	549.99	546.34	543.58	552.01	549.62	545.36	545.32	553.04	551.42	545.94
1967	8	4	541.62	549.38	546.27	543.14	541.22	550.14	545.44	542.43	542.67	550.19	547.29	543.07
1968	8	4	538.84	547.11	541.91	540.56	537.00	547.52	541.14	539.92	539.24	547.65	543.11	540.45
1969	8	4	533.57	544.78	537.34	538.55	531.75	544.89	536.88	537.31	534.29	545.42	538.75	538.09
1970	8	4	529.96	542.38	532.99	536.18	529.09	543.08	532.53	534.99	530.15	543.05	534.64	535.22
1971	8	4	524.76	539.37	529.04	533.14	522.19	539.21	528.07	532.71	524.63	540.02	530.22	532.91
